501985	0
502017	0
502021	0
502025	1
502027	0
502047	1
502063	0
502075	0
502081	1
502095	1
502133	0
502137	0
502143	0
502193	0
502257	1
502283	1
502357	1
502425	0
502457	0
502465	1
502601	1
502619	1
502621	1
502637	0
502667	1
502689	1
502733	0
502757	1
502809	1
502845	0
502877	1
503015	1
503113	1
503117	0
503155	0
503157	0
503169	1
503265	0
503305	1
503319	1
503397	1
503573	1
503593	1
503637	1
503639	1
503715	1
503745	0
503929	1
503949	0
503957	0
504025	1
504027	1
504049	0
504111	0
504165	1
504219	0
504221	1
504237	1
504281	1
504325	1
504359	0
504381	0
504395	1
504411	1
504455	1
504495	0
504517	0
504551	1
504659	0
504681	0
504709	0
504727	1
504749	1
504889	1
504979	0
505013	0
505237	0
505249	1
505333	0
505577	0
505613	0
505727	1
505735	0
505979	1
506051	1
506157	1
506213	0
506473	1
506619	0
506621	1
506771	1
506791	1
506801	0
506833	0
506885	1
506919	1
506937	1
506991	0
507039	0
507061	1
507127	0
507169	0
507223	0
507245	1
507273	0
507313	0
507331	1
507343	0
507363	0
507463	0
507471	0
507497	0
507499	1
507513	1
507531	0
507549	0
507619	0
507625	0
507647	1
507737	1
507743	1
507769	1
507799	0
507817	1
507819	1
507889	0
507917	1
507953	0
508005	0
508035	0
508055	1
508147	1
508179	0
508217	0
508349	1
508359	1
508387	0
508441	1
508447	1
508459	1
508487	0
508497	0
508521	0
508609	0
508613	1
508617	1
508639	1
508705	1
508747	1
508803	1
508837	0
508855	0
508869	0
508999	1
509457	0
509515	0
509625	1
509695	1
509697	0
509783	0
509787	0
509805	1
509857	1
509867	0
509935	1
510029	1
510377	0
510383	1
510411	0
510427	1
510465	1
510503	0
510641	1
510671	1
510711	1
510715	1
510739	0
510741	1
510751	1
510753	0
510813	1
510855	1
510875	1
510901	1
510931	1
511089	0
511105	1
511127	0
511161	1
511183	0
511275	0
511297	0
511355	0
511437	1
511513	0
511523	0
511529	0
511603	0
511641	1
511649	1
511707	0
511735	0
511781	1
511791	0
511821	1
511869	1
511933	1
511965	0
511987	1
512037	0
512045	0
512081	1
512151	1
512161	1
512351	0
512359	0
512417	0
512425	0
512427	1
512483	1
512489	1
512511	1
512519	0
512523	0
512533	0
512537	1
512563	1
512573	1
512605	1
512659	0
512687	0
512703	1
512707	0
512835	1
512925	0
512953	0
513115	1
513155	0
513173	0
513229	1
513241	1
513275	1
513287	1
513305	1
513341	1
513381	1
513387	0
513455	0
513481	1
513503	1
513527	1
513543	1
513565	1
513583	0
513625	1
513659	0
513835	1
513915	0
513987	0
514015	0
514039	0
514101	0
514117	1
514119	0
514129	0
514179	0
514201	1
514221	1
514227	1
514277	0
514287	0
514293	0
514305	1
514319	1
514341	1
514353	0
514415	1
514457	1
514537	0
514563	1
514599	1
514615	0
514683	0
514695	1
514703	1
514743	0
514831	1
514843	1
514847	1
514889	1
514921	1
514933	1
514943	0
514949	1
515059	1
515145	0
515259	0
515299	1
515375	1
515379	1
515549	0
515563	1
515609	1
515653	0
515687	1
515689	0
515713	0
515791	1
515801	1
515965	1
515967	0
515973	1
516139	1
516183	0
516239	0
516279	0
516345	1
516419	1
516427	0
516507	1
516545	0
516599	0
516629	1
516701	1
516775	0
516921	1
517519	0
517603	0
519069	1
519075	1
519087	1
519113	1
519125	1
519163	0
519175	0
519273	0
519279	1
519297	1
519305	0
519353	1
519397	1
519409	1
519461	1
519551	0
519557	1
519565	1
519597	1
519971	1
520021	0
520059	1
520331	0
520341	0
520389	1
520395	1
520425	0
520473	0
520495	0
520553	0
520657	0
520671	1
520745	1
520765	0
520773	0
520775	1
520829	1
520845	0
520877	1
520879	0
520901	0
520939	0
520953	0
520997	0
521019	1
521021	1
521037	1
521071	1
521077	1
521085	1
521091	0
521121	1
521155	0
521209	1
521235	1
521257	1
521277	0
521489	1
521493	0
521545	0
521623	1
521657	0
521717	1
521839	0
521849	0
521869	1
521899	1
521981	0
521993	1
522013	1
522015	1
522041	1
522083	1
522105	0
522149	1
522601	1
522961	1
522967	1
523047	0
523093	1
523177	1
523289	0
523329	0
523363	1
523469	1
523595	0
523787	1
523877	0
524005	1
524015	1
524131	1
524139	0
524157	0
524181	1
524217	1
524223	1
524249	1
524293	1
524307	0
524415	1
524427	0
524435	0
524559	1
524613	0
524687	0
524757	1
524817	1
524819	1
524833	0
524855	0
524875	0
524945	1
524957	1
524991	0
525007	1
525079	1
525109	0
525227	1
525339	0
525435	1
525551	1
525651	1
525667	1
525725	0
525765	0
525955	1
526007	1
526027	0
526071	1
526129	1
526201	1
526347	1
526437	0
526619	1
526655	0
526737	0
526843	1
526985	0
527059	0
527061	1
527065	1
527095	0
527143	0
527189	0
527213	1
527297	1
527477	1
527489	0
527509	1
527511	1
527571	0
527637	0
527681	0
527843	0
527863	0
527911	0
527927	0
527989	1
527995	1
528217	1
528245	0
528285	0
528381	1
528383	0
528407	0
528561	1
528565	1
528625	0
528699	1
528711	0
528717	0
528725	0
528933	0
529037	0
529077	1
529339	0
529569	1
529643	0
529775	1
530131	0
530311	0
530375	1
530445	1
531589	1
531639	1
531641	1
531671	0
531677	0
531689	0
531697	1
531709	0
531749	1
531809	0
531859	0
531861	0
531879	0
531899	1
532203	1
532209	1
532241	0
532299	0
532517	1
532551	1
532679	1
532681	1
532939	1
532971	1
533051	1
533097	1
533105	1
533307	1
533467	1
533517	1
533559	1
533577	0
533607	0
533623	0
533679	1
533691	0
533799	1
533845	0
533893	0
534011	1
534119	0
534155	0
534171	0
534255	0
534295	1
534309	1
534461	0
534547	1
534671	1
534715	1
534741	0
534775	0
535009	1
535105	0
535127	0
535421	1
535485	0
535615	0
535737	1
535789	1
535899	1
536007	1
536579	0
536865	0
536895	0
536931	1
536999	1
537201	1
537337	1
537367	0
537563	0
537627	1
537769	0
537857	0
537895	0
537967	1
537975	1
538001	1
538003	0
538039	1
538237	0
538245	1
538279	0
538379	1
538409	0
538585	1
538725	1
538877	0
538885	0
538895	1
538987	1
539143	0
539331	1
539419	1
539487	1
539555	1
539569	1
539607	1
539643	0
539715	0
539925	0
539941	1
540011	1
540141	0
540217	1
540231	1
540379	1
540411	1
540585	0
540617	0
540889	1
540997	1
541059	1
541119	1
541177	0
541329	1
541397	0
541433	1
541583	1
541621	0
541699	1
541883	0
541955	1
542253	1
542255	0
542505	1
542535	1
542781	1
542795	0
542917	1
543057	1
543101	1
543123	0
543137	0
543185	0
543307	1
543439	0
543483	0
543721	1
543751	1
543773	0
543777	1
543865	1
543957	0
544007	1
544027	1
544069	0
544083	1
544105	0
544125	1
544257	1
544263	1
544421	0
544549	0
544559	1
544709	0
544857	0
544861	0
544865	1
544867	1
545007	0
545147	1
545175	1
545225	0
545233	0
545331	1
545415	0
545553	0
545633	0
545675	1
545865	0
546083	1
546105	1
546107	0
546429	0
546551	1
546641	1
546645	1
546671	1
546869	1
546883	0
546995	1
547059	0
547093	1
547319	0
547401	0
547507	0
547623	1
547681	0
547735	0
547797	1
547871	1
547993	1
547999	0
548115	0
548293	1
548351	0
548401	0
548581	0
548697	1
548789	0
548881	0
548921	0
548981	0
549067	0
549081	1
549271	1
549281	1
549293	0
549437	0
549553	0
549703	1
549745	1
549765	1
549943	1
550019	0
550093	1
550155	0
550235	1
550347	0
550443	0
550797	1
550807	0
550877	1
550929	1
551227	0
551275	1
551303	1
551357	0
551371	1
551427	1
551439	1
551449	1
551475	1
551607	1
551783	1
551965	0
552293	1
552337	1
552433	1
552453	1
552513	0
552553	1
552565	1
552803	1
552935	1
552997	0
553177	0
553195	1
553237	1
553249	0
553253	1
553427	1
553541	1
553543	0
553603	1
553695	1
553933	1
554095	0
554127	1
554137	0
554201	0
554299	0
554321	0
554421	0
554433	0
554521	0
554599	1
554609	0
554903	0
554931	1
554951	1
555019	1
555041	1
555141	1
555317	0
555339	1
555367	0
555401	1
555403	0
556441	0
556511	0
557151	0
558203	0
558233	0
558287	1
558289	0
558409	0
558415	0
558419	1
558455	0
558493	0
558523	0
558537	1
558573	1
558587	0
558613	1
558637	1
558649	0
558703	0
558749	1
558795	1
558817	1
558953	0
558967	1
558969	1
559009	0
559171	1
559361	1
559375	1
559445	0
559463	1
559491	0
559521	1
559583	1
559609	1
559673	1
559699	1
559719	0
559791	1
559865	0
559923	0
559957	0
559963	1
559973	1
559977	1
559987	1
560059	1
560073	1
560097	1
560099	1
560109	1
560195	1
560197	0
560219	0
560247	1
560389	1
560407	1
560411	1
560483	0
560547	1
560567	1
560579	1
560663	0
560683	1
560725	0
560727	0
560743	0
560753	0
560785	0
560835	1
560837	0
560887	1
560913	1
560953	0
560985	1
561011	1
561023	0
561049	1
561057	1
561085	1
561105	1
561149	0
561161	1
561173	0
561211	1
561223	1
561239	0
561243	1
561293	1
561349	1
561367	1
561405	0
561443	1
561447	1
561475	1
561561	0
561571	0
561595	1
561635	1
561637	0
561733	1
561763	1
561769	1
561775	1
561789	0
561819	1
561829	1
561885	1
561917	1
561921	1
561933	1
561951	0
561971	1
562001	1
562005	0
562047	1
562121	0
562139	0
562143	0
562189	1
562199	1
562269	0
562271	1
562273	0
562321	1
562353	0
562355	0
562369	0
562455	1
562567	0
562573	1
562585	0
562599	0
562615	1
562623	1
562709	0
562913	0
562965	0
562991	1
563019	1
563071	1
563081	0
563103	0
563117	1
563217	1
563321	0
563351	1
563451	1
563467	1
563497	1
563517	0
563609	1
563633	0
563655	1
563661	0
563847	1
563897	1
563943	1
563973	1
564017	1
564031	1
564091	0
564099	0
564175	0
564187	1
564243	0
564255	0
564277	0
564389	1
564425	1
564451	1
564471	1
564489	1
564497	1
564503	1
564513	1
564551	1
564641	0
564643	0
564677	1
564703	1
564721	1
564803	1
564815	1
564819	1
564853	1
564927	1
564933	0
564959	1
564965	1
564967	0
564983	0
565029	0
565163	1
565253	0
565277	0
565291	1
565293	0
565453	1
565489	1
565567	0
565579	1
565631	0
565655	1
565715	1
565717	1
565719	0
565773	0
565775	0
565851	0
565859	1
565915	1
565931	0
566121	0
566129	0
566169	1
566185	0
566257	1
566259	0
566275	1
566295	1
566297	1
566335	0
566357	1
566375	0
566389	1
566433	1
566467	0
566505	0
566559	0
566567	1
566673	0
566699	0
566701	0
566807	0
566831	1
566843	0
566983	1
567027	1
567057	1
567069	1
567141	0
567145	0
567231	1
567315	0
567411	0
567451	1
567471	1
567475	1
567485	0
567507	1
567509	1
567603	0
567631	0
567653	0
567683	0
567707	0
567711	0
567757	0
567865	1
567907	1
567965	1
568041	1
568067	0
568073	0
568075	1
568103	1
568229	1
568337	1
568471	1
568529	1
568637	0
568703	1
568735	0
568801	0
568811	0
569075	1
569163	1
569173	1
569245	1
569349	1
569389	1
569433	1
569627	1
569785	0
569817	0
569887	0
569927	1
569929	0
569941	1
569961	1
569971	0
570119	1
570135	0
570369	1
570373	0
570383	0
570389	0
570403	0
570431	1
570455	0
570503	1
570517	1
570533	0
570739	1
570763	0
570787	0
570879	0
570987	1
571117	1
571147	1
571183	0
571383	0
571491	1
571529	0
571569	1
571603	0
571617	1
571633	0
571671	0
571695	0
571991	1
572249	1
572283	0
572345	0
572351	0
572393	1
572433	1
572459	1
572471	1
572473	1
572491	1
572603	0
572613	1
572647	1
572673	1
572703	0
572719	1
572855	1
572859	1
572869	1
572889	1
572897	0
572955	0
572973	1
572995	1
573003	1
573005	1
573173	1
573199	1
573207	1
573267	0
573269	0
573353	0
573409	0
573413	1
573417	1
573431	0
573489	1
573529	0
573531	1
573535	1
573589	0
573657	0
573769	1
573893	0
573899	1
573907	0
573993	0
574003	0
574193	1
574201	1
574233	1
574305	1
574389	0
574485	0
574553	0
574811	1
574813	0
574831	1
574851	0
574857	0
574913	1
574941	0
574943	1
574997	1
574999	1
575051	0
575327	1
575395	0
575399	1
575439	1
575549	0
575625	0
576007	0
576117	1
576119	0
576123	1
576169	1
576201	0
576335	0
576347	0
576355	0
576359	0
576449	0
576507	0
576537	1
576551	0
576553	0
576559	1
576591	0
576597	1
576639	1
576709	0
576729	0
576755	0
576825	1
576831	0
576865	1
576899	1
576945	0
576965	0
576977	1
577047	1
577053	1
577065	0
577077	1
577109	1
577115	1
577161	1
577193	1
577201	1
577285	0
577313	0
577383	1
577401	0
577479	0
577507	1
577511	0
577513	0
577613	1
577641	0
577649	0
577741	0
577769	1
577771	1
577793	1
577803	0
577873	1
577897	0
578029	1
578091	1
578141	1
578143	0
578171	1
578219	1
578237	0
578285	1
578309	0
578341	0
578387	1
578471	1
578473	0
578487	1
578491	0
578501	0
578533	1
578535	1
578563	1
578767	1
578769	0
578821	1
578921	1
578927	0
578933	1
578939	1
578971	1
578979	1
578993	1
578997	0
579039	0
579087	1
579193	1
579205	1
579225	0
579297	0
579327	0
579339	1
579375	1
579423	1
579485	1
579529	0
579551	0
579553	1
579649	0
579677	0
579767	1
579789	0
579821	1
579871	0
579885	1
579901	1
579925	0
580195	1
580249	1
580351	1
580357	1
580371	0
580407	1
580411	1
580415	0
580443	0
580445	0
580475	0
580551	1
580689	1
580713	1
580787	1
580801	1
580873	0
580957	1
580959	0
580965	0
580991	0
581023	1
581033	1
581039	0
581045	1
581083	0
581149	1
581183	0
581205	0
581219	1
581233	0
581251	1
581291	0
581379	0
581427	1
581487	1
581495	1
581513	0
581607	1
581611	1
581613	1
581697	0
581715	1
581815	0
581827	1
581933	0
581959	1
582083	0
582111	0
582129	1
582201	1
582215	0
582227	1
582309	0
582315	0
582319	0
582321	1
582327	0
582377	0
582433	1
582445	0
582531	0
582579	1
582607	1
582653	0
582669	1
582699	1
582717	0
582729	1
582775	0
582787	1
582857	0
582863	1
582887	1
582905	0
582963	0
583051	0
583085	0
583101	0
583217	1
583247	0
583349	1
583375	0
583515	0
583649	0
583691	1
583699	0
583731	0
583737	1
583771	1
583827	1
583917	0
583971	1
583989	0
584015	0
584051	0
584061	0
584089	1
584289	1
584325	0
584353	1
584515	1
584691	0
584695	1
584763	1
584807	0
584811	0
584847	1
584875	1
584907	1
585179	0
585247	1
585249	1
585297	1
585321	0
585327	0
585377	0
585431	0
585497	1
585507	1
585805	0
585811	1
585821	0
585979	1
586017	1
586019	1
586123	0
586209	0
586253	0
586441	0
586491	1
586561	1
586597	1
586805	0
586811	1
586813	1
586815	0
586827	1
586933	1
586947	0
586949	1
586971	1
586991	0
587003	1
587013	1
587031	1
587177	1
587381	1
587385	1
587409	0
587425	1
587429	1
587485	0
587527	0
587557	1
587579	1
587623	0
587631	1
587667	0
587687	0
587767	0
587819	1
587821	1
587895	0
587907	1
587985	1
587991	0
587993	0
588067	1
588087	1
588163	0
588243	1
588253	1
588301	1
588351	0
588483	1
588491	0
588511	0
588527	1
588533	0
588551	1
588557	1
588667	1
588723	1
588843	1
588857	1
588861	0
588863	0
588867	0
588881	0
588993	1
589069	1
589199	0
589217	1
589219	0
589223	0
589227	1
589241	1
589293	1
589331	1
589377	1
589395	1
589473	1
589541	1
589565	1
589723	1
589731	0
589753	0
589761	1
589859	1
589879	0
589923	0
589931	1
590037	1
590103	1
590107	1
590243	1
590247	1
590541	1
590567	1
590573	1
590581	1
590669	1
590735	1
590789	1
590845	0
590867	0
590931	0
590963	0
590989	0
591021	1
591107	0
591133	1
591169	0
591337	1
591339	1
591343	0
591379	0
591381	1
591513	1
591579	1
591627	0
591629	0
591643	0
591721	0
591741	1
591825	1
591829	1
591875	0
591877	1
591893	0
591937	1
591961	0
591985	0
591991	1
592013	0
592089	1
592111	0
592157	0
592159	1
592161	0
592169	0
592173	1
592193	1
592323	0
592359	0
592417	0
592439	0
592455	1
592481	1
592507	0
592539	1
592541	1
592557	0
592617	1
592691	1
592719	0
592757	1
592795	1
592809	0
592833	0
592855	1
592877	1
592921	0
592925	0
593015	1
593075	1
593107	1
593129	0
593189	1
593203	0
593221	0
593245	0
593255	1
593341	1
593355	0
593361	0
593369	0
593407	1
593409	0
593455	0
593491	0
593533	1
593581	0
593689	0
593699	1
593723	1
593763	1
593787	0
593801	1
593905	1
593909	1
593935	1
593949	0
594049	0
594055	1
594147	0
594149	1
594183	0
594185	1
594199	0
594205	1
594227	1
594253	1
594257	1
594269	0
594317	1
594445	1
594473	1
594489	0
594561	1
594567	0
594583	1
594601	1
594649	1
594711	0
594731	0
594735	1
594747	1
594757	0
594789	1
594845	0
594859	0
594915	1
594953	0
594971	1
595007	0
595067	0
595089	1
595175	0
595177	1
595325	1
595331	1
595335	1
595343	0
595349	0
595401	0
595447	0
595491	0
595625	1
595653	1
595671	0
595675	0
595689	1
595703	1
595745	1
595761	1
595763	0
595777	0
595801	0
595821	0
595875	0
595945	1
596027	0
596037	0
596045	1
596113	0
596129	1
596265	1
596289	1
596295	0
596307	1
596311	1
596313	1
596429	0
596437	0
596449	0
596539	0
596559	0
596623	0
596687	0
596725	0
596733	1
596743	1
596745	0
596903	0
596945	1
596995	1
597015	1
597017	1
597037	0
597045	1
597067	0
597141	1
597195	1
597199	1
597201	1
597287	1
597395	0
597453	0
597511	1
597533	1
597575	0
597577	1
597727	1
597735	0
597739	1
597839	1
597861	0
597863	0
597951	0
598049	0
598145	1
598193	1
598231	0
598285	1
598363	1
598375	0
598383	1
598459	1
598481	0
598483	1
598531	0
598555	0
598651	0
598717	1
598789	0
598881	1
598901	0
598911	1
598927	0
598941	1
599041	1
599057	0
599109	0
599155	1
599239	0
599271	0
599311	0
599629	1
599657	0
599687	0
599787	1
599803	0
599833	0
599927	1
599939	1
599993	0
600077	1
600105	1
600189	1
600197	1
600207	1
600209	0
600213	1
600245	0
600281	0
600303	1
600317	0
600319	0
600321	1
600355	1
600391	0
600401	0
600437	1
600479	0
600483	0
600487	0
600505	0
600611	1
600735	0
600807	1
600855	0
600857	1
600919	1
600997	0
601029	0
601031	1
601099	1
601127	1
601141	1
601201	1
601211	1
601239	1
601323	0
601355	1
601431	0
601553	0
601561	1
601567	0
601583	1
601613	0
601615	0
601655	0
601697	0
601703	1
601721	0
601745	1
601749	1
601833	1
601857	0
601867	0
601899	1
601951	1
601987	1
601991	1
601999	1
602019	1
602055	0
602141	1
602151	0
602155	1
602157	0
602161	0
602247	1
602263	1
602371	1
602403	1
602427	1
602473	1
602623	1
602637	0
602641	1
602643	1
602649	0
602651	0
602655	1
602661	0
602681	1
602683	0
602721	1
602757	0
602763	0
602797	0
602893	0
602909	1
602917	0
602923	1
602951	1
603055	0
603063	1
603129	1
603179	0
603185	0
603205	0
603207	1
603209	1
603237	1
603245	1
603253	0
603263	0
603317	0
603375	1
603379	1
603481	1
603487	1
603499	1
603503	1
603519	0
603591	1
603615	0
603643	0
603699	0
603715	0
603739	1
603741	1
603761	0
603787	1
603813	0
603839	1
603845	1
603859	1
603909	0
603931	0
603963	1
603967	1
604001	1
604017	0
604047	1
604061	0
604075	0
604087	1
604099	1
604131	0
604137	1
604179	1
604237	0
604357	0
604381	0
604399	0
604413	0
604427	1
604523	1
604529	0
604543	0
604565	0
604603	0
604609	1
604611	0
604647	0
604659	1
604663	1
604669	1
604715	1
604745	0
604817	1
604843	0
604891	0
604899	1
604921	0
604931	1
604941	1
604973	0
605007	0
605037	1
605073	0
605153	1
605189	0
605199	1
605201	0
605223	1
605289	1
605361	1
605373	0
605451	1
605505	1
605525	0
605527	0
605571	1
605579	0
605611	0
605705	1
605767	0
605769	1
605789	0
605831	1
605887	0
605931	1
605939	0
605945	1
606059	0
606089	1
606157	1
606181	1
606209	1
606231	0
606241	0
606275	1
606325	0
606371	0
606383	0
606447	1
606463	1
606499	0
606505	1
606525	0
606541	0
606553	0
606567	1
606577	1
606579	0
606589	1
606607	1
606615	1
606639	0
606689	1
606701	0
606711	1
606713	1
606741	1
606759	0
606793	1
606861	0
607011	0
607035	1
607047	0
607051	1
607067	0
607117	0
607237	0
607353	1
607417	1
607459	1
607529	0
607585	0
607723	0
607733	1
607769	1
607831	0
607845	1
607903	1
607909	0
607929	0
607969	1
607997	1
608001	1
608045	0
608095	1
608115	0
608125	0
608141	1
608143	0
608153	0
608173	0
608309	1
608331	1
608339	0
608397	1
608435	0
608509	0
608545	1
608581	1
608679	0
608691	0
608713	0
608757	1
608803	1
608833	1
608861	1
608875	1
608941	0
608991	1
609041	0
609085	0
609139	0
609227	1
609231	0
609237	0
609277	0
609289	1
609321	1
609337	0
609353	0
609355	1
609423	0
609507	1
609635	0
609647	0
609705	0
609833	1
609843	0
609983	1
609999	1
610003	1
610099	0
610119	0
610145	0
610157	0
610175	1
610213	0
610243	1
610245	1
610251	1
610267	1
610289	1
610303	1
610309	1
610335	1
610369	0
610435	0
610465	1
610517	1
610525	1
610581	1
610637	1
610667	0
610679	0
610695	1
610803	1
610869	1
610875	0
610929	0
610933	1
610953	0
610961	0
610963	1
611005	1
611077	0
611115	0
611237	1
611243	1
611323	1
611395	1
611511	0
611591	1
611639	0
611669	1
611691	0
611693	0
611697	1
611813	1
611865	1
611871	0
611921	1
611941	0
611943	0
611947	0
611955	0
611977	0
612009	1
612053	0
612071	1
612077	1
612079	0
612083	0
612157	0
612189	0
612205	0
612209	0
612227	0
612257	1
612285	0
612307	1
612313	0
612315	1
612469	1
612545	0
612633	0
612655	1
612679	0
612683	0
612777	0
612787	0
612799	0
612889	1
612903	0
612939	0
612989	0
613005	1
613037	0
613071	1
613073	1
613099	1
613109	0
613119	1
613139	0
613169	0
613231	0
613321	0
613357	1
613393	0
613407	1
613419	0
613449	0
613473	1
613527	1
613609	0
613613	1
613641	1
613705	1
613841	1
613849	1
613861	0
613869	1
613871	0
613879	1
613989	1
614069	0
614105	0
614153	1
614163	0
614179	1
614185	0
614193	1
614207	1
614237	0
614277	1
614279	0
614317	1
614363	0
614375	1
614387	1
614403	1
614407	0
614437	1
614441	0
614519	1
614533	0
614549	1
614567	1
614601	0
614603	0
614613	0
614633	1
614635	0
614691	1
614695	1
614713	1
614743	1
614771	1
614883	0
614887	1
614913	1
614963	1
615029	1
615089	1
615131	1
615173	0
615177	1
615189	1
615261	1
615301	1
615303	0
615335	0
615341	1
615451	1
615471	1
615485	0
615505	1
615525	1
615559	0
615603	0
615643	0
615701	1
615731	0
615743	0
615745	1
615751	0
615763	1
615775	1
615865	0
615897	1
615899	1
615911	1
615919	0
615929	1
615935	0
615971	0
615997	1
616055	0
616085	1
616089	1
616143	0
616205	0
616239	0
616241	1
616253	1
616273	1
616333	0
616355	0
616479	1
616647	1
616651	1
616677	0
616687	0
616721	0
616727	0
616733	1
616747	1
616793	1
616883	0
616911	1
616961	0
617133	0
617177	1
617183	0
617205	0
617207	0
617209	1
617233	1
617263	1
617267	1
617275	0
617303	1
617313	1
617315	0
617333	1
617351	0
617355	0
617371	1
617407	1
617467	0
617485	1
617601	0
617633	1
617643	0
617671	1
617705	0
617717	1
617743	1
617749	0
617763	0
617765	0
617815	0
617823	0
617923	0
617959	0
617963	0
617975	0
618023	0
618067	1
618179	0
618199	0
618265	0
618333	0
618337	0
618339	0
618449	1
618511	0
618515	0
618537	0
618543	0
618607	1
618635	1
618673	1
618683	1
618715	1
618757	1
618761	0
618891	1
618901	1
618919	0
619063	1
619075	0
619197	0
619215	1
619221	1
619315	1
619427	0
619481	0
619505	0
619561	0
619691	0
619763	0
